fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
-0.5520913225586986,-0.15920822203790744,-0.11853278439852855,-0.3207023873882807,-0.00956614554271258,0.1949251167769415,-0.5452629707740896,-0.41481111032052587,1.3905828718224031,-1.8372722173753313,0
-0.45545207681300526,-0.3388101248681345,-0.20550104086357593,0.4166819081453343,0.5885811701033393,0.45738824954165924,0.1185470614040988,0.6087934000254581,-0.6747788001149877,-0.1654363154260871,0
-0.68305709277029,-0.6477129696703731,-0.8011595370901147,0.7574759853837929,0.4691326895204668,0.21442194373815607,0.12033730040266229,-0.3250137439369127,-0.9897931931259458,0.7056215558158614,0
0.44091587587973646,0.6634098107922501,2.175651732861911,-1.4650703000413388,-1.4049415778062713,0.38007994407386125,0.8121009439319141,1.2039278224677687,-1.0217512860687077,-0.27349223932504474,0
-0.956160923132759,-0.5766277041142412,-1.407398113178582,1.8186967074425557,1.658188018959063,0.33522187161124867,-0.3838100804096668,-0.4404030236359284,0.45042037013417946,-0.7072815749327851,0
-0.7032866564254096,-0.5910344487553619,-0.6769493995110816,0.7574759853837929,0.5605288754209982,0.20703905968310377,-0.07114572168465162,0.24114851997910564,-0.22329699080013854,-0.7006041871896793,0
-0.7631656927427277,-0.5337781318010173,-0.9903313650213849,0.49217080486910186,0.3053434850848609,0.05573807478275545,-0.06302788000441856,0.4932840832095784,-0.31933983305319985,0.537188129919121,0
-0.6982941795140236,-1.2090581746010973,-1.401050065261425,1.8296371272575946,1.447343352475659,0.07316580246063921,-0.20678230684087423,-0.5349346539086574,2.049301918938582,-0.3366129567283117,0
-0.48818997860213614,0.01885652529145078,0.48389696293964424,-0.799345754296228,-0.8348465568425606,0.20807952103700725,0.03920202188945366,0.45279796443369197,-0.14196513834571126,0.15780813010991454,0
-0.6680064862516154,-0.5399213028984607,-0.7029763959714245,0.41722892913608617,0.1668918371365311,0.6047925715467877,0.15688719627694836,0.29486272903340366,-0.1616947210183585,-0.12857017668408993,0
-0.44533493447626765,-0.8839007280130765,-0.14836860960916515,0.22030137246538767,0.06554161118742685,0.3072172462091055,-0.19653696317439653,0.031078763982449492,2.134269377986474,-1.1800727428372313,1
-0.6293602299900499,-0.5946211449240557,-0.5334835165833395,0.4790423010910552,0.87634341878026,-0.025306432819514245,-0.6457398894645491,0.5088168861317786,-0.5136857998460916,-0.8564589668368814,0
-0.9440515110498229,-0.6430633468255468,-1.3824291247044322,2.2661598778776426,2.353160996895777,0.30030223195118183,-0.0901932371633434,0.5254108171670565,-0.45874944731681766,0.5988770226961111,0
-0.9369440179149844,-0.5821712755482252,-0.4069457614346829,2.210363736820945,2.465370175625142,0.16231949019292635,0.09611319022932913,0.02113008773676204,2.2707827661334856,-1.9113350188618403,1
-0.4165178384317286,-0.4036377503001624,0.29239751743874975,-0.13635631350487698,-0.11091637149181685,0.0027843346752410235,0.2965709372853451,0.3472901401949197,0.526208784505632,0.5151768371362859,1
-0.014185572612646987,-0.5888486354367508,0.3812701882789435,-0.46949209687280835,-0.5072681479713491,0.05930368179264231,0.1307199022618009,0.11487907600753784,1.5418685455588765,-1.1370698305100873,1
-0.37125743545351847,-0.6174277357596402,-1.0026042576612217,0.819289357338762,0.5360962316654102,0.3529891004776626,0.3999734163108065,0.15679603721644297,2.276383669020362,0.2279407737203712,1
3.1253482862947783,1.0247394698049697,0.8499677261623486,-1.3748118365672686,-1.1036056381540242,-0.801009220549287,-3.11566773226576,1.2501325094910558,0.7521220835747593,1.433223981043397,1
-0.3638666812173249,-0.061718767665434604,-0.6655229132601997,0.36745001897765966,0.2501438084518665,0.31760159102046714,0.3458407459566534,0.3603453770250472,-0.5253703099726108,1.4786328940042293,0
-0.70789200983161,-0.6927647080203025,-1.068412354402413,1.3482586553958877,1.4563924797925434,0.533333483073418,-0.35311130520538453,-0.3542739915436787,-0.8911912516058306,-0.10701251805855193,0
-0.5517348856728266,-0.17590979811826846,-0.050608671684952054,-0.48918485253987815,-0.5470843081656399,0.38795096665371576,0.1431398078662928,0.6305681330245859,-0.48853920165905157,-1.655979132919223,0
0.4405145893194833,-0.22054726760980792,1.0175561911752855,-1.106771551098818,-1.0502157869844069,1.176941594434071,1.1021667216509663,0.3937204969979109,-1.0308307250850521,0.02701697219184519,0
1.7250092635983418,0.2460066814340109,0.27081415452041646,-0.5537333294486069,-0.06748056037077223,-2.4555843089273073,2.0111669458733727,0.8302330717314713,-0.840763970689315,0.18749507341268082,1
0.5253796152855106,0.20784488830783354,1.261532832791342,-0.7364383403597549,-0.4964091951910879,-0.7503374013656746,1.2518859973742018,0.7343186138724692,-0.9021861840855389,1.306251914231305,0
-0.6962452575475541,-0.6158088166682997,-0.8642168130672053,1.251982961023546,0.8139044402937582,0.6324897879125503,-0.5641536197468832,0.28281100250025915,0.8406830083599216,-2.085237479569417,1
0.5447051039254714,0.3176806448415394,0.9796795052695836,-1.0154190456432441,-0.8212728658672341,-1.0377935644123895,0.6488009504605396,1.0029376739907048,-0.9211304144382069,0.8968437418859668,0
0.5173161159335984,0.9709117727444063,1.7185922828266265,-1.5575168474784165,-1.598592902387595,0.7970988815911547,0.5676421419714464,0.6349614915018079,-0.5657067713241258,-1.7433632560455352,1
-0.26243796234955025,-0.0981035654253595,0.018585050612056578,0.04525465542476708,0.13431497879574772,-0.19423783267448078,-0.9226680973146254,-0.8092338703968972,1.739624090716556,0.5287443790856545,1
-0.6566524371056266,-0.27889376577044245,-0.6198169682566717,0.3455691793475821,0.7288426435150461,0.32793188589136624,0.2034902743479868,-0.5604881553466635,-0.23394330346951453,0.01617792595554107,0
-0.5834695710613245,-0.3817142062416728,-0.33098078802604025,0.2750034715405817,0.22842590289134435,0.5961445810727847,0.22055538935838978,1.0407253583794889,1.344856211864982,0.8060312685797274,1
0.29012654959163453,0.01826237653402263,0.4293037508520959,-0.049926996966070586,0.26371749942719297,-0.8416497085951837,-0.6995960826020566,-0.9418940904703039,-1.0045884646369678,1.7360348171931814,1
-0.46188682483212506,-0.4613355906430545,-0.7321774163903451,0.8646920995711729,0.918874317169616,-0.23736461798165326,-0.7399245004371662,0.449941081052329,2.2634617501165097,0.41327240651489494,1
-0.5609573950311173,-0.5011326555786667,-0.8077191866045107,-0.08931250830021016,0.03025001465157821,0.5132944676469388,0.13428665443966176,-0.22477794987080688,-0.8279033475762904,-0.8316629758790152,0
0.18196329803913922,0.1251764474348716,0.8207667057434271,-1.0247184024860272,-0.9199083536212729,0.6449668788561951,0.6933255473284268,1.0114363018646755,-0.9148552578522271,0.4909013880285335,0
0.5995940238405815,0.4824233778300353,0.9729082541579506,-1.126464306765888,-1.1036056381540242,1.4551602848436136,1.290718300909307,1.5573266974847029,-0.7039977374051392,0.9264972313423248,0
-0.5198750932978969,-0.3372511657431399,-0.4052529486567737,0.031032109665216696,0.36235298718123177,0.23477681350421317,0.32754422887494933,-0.7392858416579131,0.27496116889005484,-0.6311138574302629,1
-0.7101651801699858,-0.31926862674538836,-0.2871792573976595,0.3472102423198377,0.6202531157124345,-0.2634437142548191,-0.1331040698518024,0.6107620087420276,-0.562301023946265,0.6694780201562845,1
-0.46622308019203795,-0.5543007930094244,-0.4236622876165285,0.3335347175510395,0.6446857594680219,0.7282291230780675,0.1982509330509861,0.5238647391018483,-0.43659868090647863,0.05501115086634926,0
-0.4919195831033134,-0.5055315367460463,-0.7626480463926977,0.6032160659917456,0.3704972017664277,0.27915350368458147,0.22855754199052286,-0.3751364424546401,-0.5573590508107864,-0.563777955379544,0
-0.5250422478884519,-0.009052113589570275,0.26679372417288383,-0.507236545234692,-0.5805660792381119,-0.0009180862464415875,-0.5921503693870686,-0.6929947279104842,-0.2730615109783302,0.5354619114444504,0
0.3281142237925492,-0.003971869168259442,1.5738567903154532,-0.9700163034108331,-0.9742031175225787,0.46217335833323164,1.2354581525440107,-0.14801181289394827,-0.9793384298029062,0.5266970036854638,0
0.8307091169454931,-0.2241612183086588,0.9037145318609419,-0.5739731061064289,-0.4574979477284854,1.1447244517971304,1.2362032684470272,-0.6485377813087372,-0.9784649647836123,0.4643925601345602,1
-0.9526130778382846,-0.7836967224369418,-0.8893974031385933,1.152425140706693,1.116145292677694,0.4746656508226316,0.10072310467141316,-0.19811530547297748,1.446599562665014,-1.0501219455409396,1
-0.5571168465985761,-0.27709496678006407,-0.9585911254356019,0.7530998174577772,0.45917864947189413,0.4615484058966338,0.3219774287468861,-0.527569176417883,1.2314896467292589,-0.8271801604602971,0
-0.7601961721968536,-0.8207955888869864,-1.5081204734641356,1.63653871752216,1.166820405652246,0.08082062527864359,-0.32626164188957985,-0.3094281246832923,-0.9033354801635571,-1.5429640108286922,0
-0.30785179842432786,-0.08903325778902771,-0.13271009141351173,-0.48262060065085466,-0.3543378963160045,0.6830383056694825,0.24457165141140777,0.7667622458184684,-0.6934357064481511,-0.6592686145675271,0
-0.5355229086385954,-0.5356477925698044,-0.49391401789972933,0.4691959232575205,0.20127852094069143,0.14453030353819948,-0.5853423630310857,0.5012209373766253,2.2209148093082725,-1.776180141218266,0
-0.7926956625590105,-0.8144888906085995,-1.4734178115170122,2.1901239601631226,1.7242466483723187,0.1526293493043802,-0.4314916157087556,-0.23489467808010392,1.9984838773555405,-2.0699276612991016,0
4.114585751576011,1.8099152291051015,2.170573294528185,-1.5558757845061608,-1.5904486878023993,-3.3711430066644894,-3.063117452789855,1.5900248081184538,2.0191903616945037,0.6290764789258532,1
-0.8334758191174523,-0.8015974978442216,-1.134432052740843,2.1945001280891385,2.780279806252716,0.0950188690138918,-0.28906859334111107,-0.18109884378633834,-0.9784611337966856,-1.1853638031851754,0
3.497088353167495,6.741562501092618,1.3499823004370597,-1.4918743285881835,-1.400417014147829,-0.2959412409579092,-4.520452391704796,7.827379070151053,1.7329734974117565,1.5242960561977659,1
-0.2391114106529469,0.22655784871379936,0.1669177702762854,-0.6472739188671887,-0.4801207660206962,-0.4752164481688906,0.47405950621521376,-0.30454021328459063,-0.8785873046168967,0.6555344569732859,1
-0.9439452881368147,-0.6334915558343215,-1.1979125319124098,2.2295094714972628,2.120598424851851,-0.1632689058500963,-0.2972472207923797,-0.5640316510364884,1.2789479127775605,0.3017533404357456,0
-0.7046769963312282,-0.19746813147265102,-0.5878651270736488,-0.031875304271256434,-0.1842143027585796,-0.16188725424702313,-0.3755745888500101,0.6044192474869343,1.9613233041662828,-0.41769169888357893,1
-0.5643447257014903,-0.32703071693417224,-0.582786688739924,-0.290616232896924,-0.44935373314328947,-0.8022118317245782,0.2592406305442154,0.35947630829895194,0.4422220581109824,-0.3443608675564847,0
-0.021817098784992606,0.8335652934699753,1.0810366703468532,-1.1390457895531825,-1.1470414492750687,0.3722511480099931,-1.3929538819974991,0.7870821289612043,1.766440999203649,-0.5529121460661135,0
0.15994682893630388,-0.5416001819561472,-0.041933006198170746,-0.6582143386822275,-0.6457197959196787,0.133390948621002,0.8756907037604064,0.3984643638563758,-1.006078718551465,0.4853614310633116,0
0.2790274354368656,-0.5286706328495492,0.04503525026687569,-0.46730401290980056,-0.4538782968017316,0.25165221835299556,0.800798712181947,-0.3367101606041398,-0.8602253842770914,0.5790857271609334,0
-0.35939823734344606,-0.4069573520733151,-0.7044576071520938,0.19240330193703878,-0.004136669152582098,0.28087803459746374,0.4995679609055886,-0.35317925303787917,0.05879773154944919,-1.4299114204301844,0
0.8511464054082732,-0.2775637446987688,0.6745500020515846,-0.7851232085366775,-0.7479749346004713,-0.4687236990708303,-0.7456265979265666,0.09093887342018377,2.231028614794833,-1.3887792471941947,1
1.642981569664222,0.49492775626618013,-0.1007582502304898,-0.15331396421818705,-0.12177532427207806,-2.225595056016727,1.6754981140583831,1.3033473641391995,-0.7717334172566102,1.2509861599647167,1
5.10063180844864,3.0908072847173065,1.4665747805155045,-1.2539201976110899,-1.1940969113228672,-1.6257251699147286,-6.7124265118736215,-2.9176762251435235,-0.05557638314800363,0.813878202793269,1
-0.5767633644867394,0.040910891094695055,-0.3946728687948461,-0.634145415089142,-0.662913137821759,0.7004846130144002,-0.5240212850441464,0.4410967462817903,1.1529850626267564,-0.7256009012259953,0
-0.401941694257824,-0.7013171795836467,-0.3851507969191116,0.39644213148751234,0.497184984202808,0.565961067445746,0.345274065704096,0.22220666293796812,-0.865025610896281,-0.7664815015369942,1
-0.6534893548071598,-0.31781323483499124,-0.5057637073450891,0.01954466885942601,0.017581236407940085,0.22415093302140968,0.1421319405658967,-0.3642082633353425,-0.7073536819529527,0.7015803311697334,0
-0.9414620324816003,-0.769764206620557,-0.8483466932743129,2.782000672156722,3.527737722627359,0.2500982825646981,0.01245040013983538,-0.521115981015275,-0.837404195154575,-0.850905628333096,0
0.7563837644590583,0.8819420844990891,2.073659762992926,-1.1007543202005468,-1.062884565228045,-0.01463494769944547,1.219904838484202,1.1221729429140428,-0.9401895743986768,2.1540125268344807,0
-0.6179377260779002,-0.21765828741313967,-0.1701635741247365,-0.18175905573728782,-0.19778799373390607,0.6630600964260236,-0.03781158918127914,0.6477910585522311,2.231699037507011,-0.09478312996551681,1
3.3598129419232152,0.013149426676523177,0.274411381673472,-0.3994734100565599,-0.14439814256428882,-4.102068796842343,2.269661378449084,-0.5943050119095866,-0.8723198100047704,-0.3384020684342301,1
0.35521050864635495,0.03266367026911213,0.1413139770104195,-0.6067943655515453,-0.5434646572388863,1.2777852708520177,0.6041645862072003,0.593707135177992,-0.8139892030584157,1.273119224748479,0
-0.627401007372343,-0.6381466295851793,-0.6710245547884026,0.8247595672462814,0.8537206004880492,0.37383886501107966,-0.47169061867649903,0.4827352213795709,0.3647978123218173,-1.9863465714324897,0
0.7502865692523869,1.4294310862978685,2.3872533301004673,-1.261578491481617,-1.088222121715321,-0.49408156645094936,0.7693646252312668,-1.265029207583489,-0.9372397144650965,2.1164104034715,0
-0.591098736724492,-0.42070453708463057,-0.21481151114207236,0.0808110198236432,-0.017710360127908553,-0.1243259237468507,-0.6562715145042911,0.35398821131593033,-0.10821414352124098,-0.7090747011002723,0
-0.8742111260015124,-0.5765677441478952,-1.0859752869732135,1.2016570298743676,0.9487364373153344,0.12106925125618694,-0.3403698232638013,-0.24751297980484646,1.8454359496327721,-0.9503170783201367,0
-0.17426114200684442,-0.378198371851388,0.36603487327776807,-0.371575339528211,-0.4013933583638027,0.681361068454505,0.5781169029028002,0.504092225212012,-0.8365498850699147,-0.026937391295534928,0
-0.837051990522062,-0.6317636186223521,-1.0087407039811396,1.279881031551895,1.0808536961418451,0.4374370652684316,0.006432608807314772,0.22913520532335757,-0.5486244006178475,0.1917838565222309,0
-0.6729942421446454,-0.265424576966731,-0.5360227357502028,0.6327551994923504,0.3261564779136945,0.6631344150941596,-0.4361387859459904,0.4964194527020657,-0.2698626368945126,0.9271663082704918,0
-0.07994463729226413,-0.23734150909270355,0.37576854675074156,-0.9929911850224147,-1.029402794155573,-0.28248787296466016,0.09710341004781164,-0.5591965559692069,-0.927275317468678,-0.8654112161357549,0
1.0257933979580192,0.5391128005571092,2.385983720517036,-1.371529710622757,-1.3524566393683424,-0.6027844420242743,1.2851044408294745,0.8373824824118906,-1.0265783295963844,1.2716606370450747,0
-0.811862997084048,-0.5346175713298604,-0.3728779042792747,0.9522154580914832,0.6673085777602327,0.44659008487363144,0.08796985774188759,-0.5175196689940299,-0.4181984506974058,-0.15522620150226024,1
-0.7962010186882815,-0.30827960018598616,-1.1272375984347318,1.1010051675760109,0.9894575102413138,-0.3665625553541098,0.04614728643809748,-0.7662365751362161,2.0738393902042724,0.07470877563158347,0
0.5045268772074097,0.1681023324325359,1.3243785071711938,-1.3408965351406483,-1.2873029226867754,1.1656536021806017,0.9846070404681905,0.43841271634871143,-0.44921028986926587,0.6186816997698518,0
-0.5509535571349217,-0.15561062405715087,-0.4810063204681774,-0.07727804650366729,-0.10277215690662087,0.4153965129841996,0.1771778788148835,0.8531169476904222,-0.6626192476095543,-0.8702553330956833,0
4.457324602688308,2.6696266774792727,1.8402632012387972,-1.0411290322085853,-1.00225541220492,-1.6540051122011028,-4.635635545323215,3.9331445278188544,1.2695083609901034,0.8599749268362569,1
-0.5889719179551498,-0.3418026722794002,-0.666792522843631,0.2870379333371246,0.4772769041056627,0.24813559410165287,0.20370400496227312,0.42216449221000185,-0.9865789950944214,-1.0109755926277495,0
1.0146069449636654,1.3265070786120408,2.812149337355491,-1.65433956284151,-1.5895437750707109,1.937128671129822,1.460879243182405,2.061501794252157,-0.8731473031809436,0.7280623959865798,0
0.952265897573735,-0.16225527850948773,-0.09081297516027823,-0.3551647098056528,-0.4701667259721233,1.3980615899268796,0.9758931060655441,-0.6220383873898427,-0.7739247417786984,1.5006187618637947,0
-0.6546247597217586,-0.7311009301394863,-0.5648005529746463,1.2634704018293368,1.1993972639930295,-0.2254753201405384,-0.47374753073508946,-0.5572471531913358,1.08092419853501,-0.46140918537000575,1
-0.37936578447981195,-0.09666452623305692,-0.5931551670046127,-0.3015566527119628,-0.2774203141224879,-0.5306294605674496,-0.7344655460319081,-0.607317035377643,-0.6120463891898231,-0.5947963617693626,0
0.47358768341188456,0.6108031166827318,0.06767662117140212,-0.2938983588414356,-0.16249639719805717,-1.4414554103928827,-0.9609082297899647,0.39496888301329636,-0.8999259017987695,1.8302462012945087,0
1.1407832420531758,0.30079373795610914,0.35355037904069314,-0.9109380364096238,-0.9705834665958251,1.1069300309287133,1.9086429192809415,-0.846162089028935,-0.20858600100150448,0.2952499126939633,0
-0.7393387131003968,-1.176707047304445,-1.484844297767894,2.332349417758627,2.3748789024563,0.3141778651042944,0.010452313020956748,-0.03716473769706582,1.8396434973995606,-0.18698193066691846,1
-0.2513482902314929,-0.5330967685470861,-1.2133594485108252,0.21811328850238015,-0.04123809115180765,0.9066395312416484,0.3225460698307672,-0.42789035457402613,-0.7963896491170291,-0.08727474867762788,0
-0.8014413490633534,-0.5025171857106548,-0.9018818973756682,0.6491658292149086,0.49628007147111963,-0.13851741123954112,-0.4170187197083208,0.30484981715648757,-0.17515297809195268,0.5026369973485814,0
-0.5088585969643563,-0.5410768949771281,-0.6251070081876355,0.004228081118371561,-0.1643062226614341,-0.6860281065791126,0.013099435307989264,-0.4619136749779553,-0.6565088234614237,-1.1725844338571871,0
-0.18432163212331112,-0.4575036037029455,-0.6354754864523242,-0.4372178584184438,-0.28375470324430696,0.8904279272241714,0.30990655111801785,-0.4178600530888712,0.6247877401041869,-0.29812898997400683,1
-0.5228351718070591,-0.43707360789707317,-0.2806196078832635,-0.20363989536736543,-0.334429816218859,0.15038120959326726,-0.05690224294909293,-0.35631462253036655,-0.9052892834961882,-1.4676112290246777,0
-0.2797074474955075,0.14049894428927606,0.24859598681036804,-0.9317248340581974,-0.9561048628888101,0.4142563970525683,0.2644348727207703,1.119455302588242,-0.21768842593940932,-0.8670839084561721,0
-0.39337776696018417,-0.4948314082063112,-0.4716958501896809,0.011886374988898786,-0.166116048124811,0.9288625020749415,0.13844949933993592,-0.44407135792729197,-0.6630942899884685,0.19027174266457367,0
-0.7626440202143983,-0.5523548195561969,-0.9863109346738522,0.7684164051988317,0.4537491730817631,0.032673951751014535,-0.012456079334155063,-0.5349442568780066,-1.0203721307750857,-0.6236201958347934,0
-0.08529355108952204,0.6267197622945642,0.25452083153304794,-0.18285309771879188,-0.20593220831910206,-0.007684463168093296,0.19799406414757778,1.2695641179689983,-0.9441891247501804,2.93393676784467,1
-0.5364080995803305,-0.18550884363965098,0.40010273043317535,-0.227161797969699,-0.019520185591285467,0.20947468512519607,0.2717624993775411,-0.7063380538210853,0.3363718893254985,-1.6775394678524738,0
-0.05819018470818236,-0.2631133928093964,-0.3504481349719873,-0.2709234772298542,-0.42582600211939037,0.17498406686755055,0.37203941327298046,-0.4938099376710547,-0.9713354981129723,-0.30758839958443096,0
-0.5188813189339756,-0.6929554897314033,-1.1979125319124098,0.3608857670886362,0.07640056396768806,0.20595468275257447,0.2506012077318707,-0.4553884573052289,-0.1982883081424607,0.43004215064247087,0
0.47764539868879813,-0.1686764458145351,-0.31468746503867173,0.45716146146097764,1.036512972289112,-1.3482209521556754,-1.3124695994837683,0.6914077453359303,-1.016361087462802,1.2666452363915357,1
-0.6386039839309423,-0.4379348510500421,-0.9355265513365993,1.090611768751724,0.9994115502898864,0.5791796560101111,0.1940998531386544,0.7582060001284032,0.04501767157400997,-0.3605659107566877,0
1.3385726665836444,2.6485589256677207,1.3757976953001636,-1.2916646459729737,-1.4284693088301705,1.4737399518776046,0.9137641655732288,1.651358973351278,1.8562699806615583,1.5854456729706525,1
-0.750843834833775,-0.40961739421666243,-0.7658220703512761,0.9133769677480956,0.7523703745389452,0.5773014205790387,-0.4945323427666041,-0.369806794465879,-0.6786327729632757,0.03556777533381855,0
-0.8006246128877792,-0.18297962324105835,-0.7689960943098547,-0.11556951585630312,-0.3018529578780756,0.468953247739999,0.01985253838690779,-0.31231861845737713,-0.9237546404830153,0.1433025423072557,0
0.9639008473119011,0.3395932870879661,1.1586944565334032,-0.8835869868720267,-0.7316865054300795,-1.1876723602543178,0.8447919237611038,-1.1520694791298003,-0.9465834915793852,1.22245671974768,0
0.040972445348750566,0.2483069637792826,0.6042982717683828,-0.9694692824200812,-0.9705834665958251,-0.6151551221476335,0.26661139549010815,0.984283906030041,-0.468913055633426,0.9913040226045728,0
-0.4689211421824465,-0.028430084531372923,-0.03981699022578541,-0.4049436199640793,-0.3796754528032805,-0.44492483466092697,-0.826655991548294,-0.42398674753360927,-0.20276290087287846,0.6693575863092143,0
-0.8292457866705473,-0.629665019800244,-0.9488574519626284,1.8039271406922532,1.726961386567384,0.21045434029607923,-0.5130072954987674,-0.18341796088415063,0.3898716217572495,-0.055841514592345785,0
0.008732610996169244,-0.10658517521029479,-0.36039341004219977,0.11253823728725555,0.31258278693836833,0.8869062357909104,0.7334363128866024,0.3532679886147464,0.5214468677557094,-0.4666146038711441,0
-0.8281292658293722,-0.6311858225830185,-1.296730477822816,1.0408328585932975,0.8057602257085626,0.05259811105401094,-0.06964960738464732,-0.2786362034653417,0.2793016770780373,-0.502316548758131,0
-0.3136350459103304,-0.23290992248913506,0.7704055256006505,-0.3852508642970095,-0.21226659744092086,0.16413523038033911,0.45676497393993465,0.44431374101374516,-0.6432497777080195,-0.43257196976601153,0
-0.12898657597356655,0.08204342800801237,1.312952020920312,-1.0137779826709883,-1.023068405033754,0.4768090687740984,0.3787023181110074,0.6430231842703934,-0.9343894601916111,-0.03473882827796118,0
-0.7027036106584533,-0.10695038591440183,-0.5571828954740581,0.5758650164541486,1.04918175053275,0.27925822544422757,0.005518861410457625,0.7943467752738131,1.6839981605404706,-0.7906217971052563,0
0.2518650563260766,0.2456360198238724,1.962568924442683,-1.0367528642825699,-0.9497704737669911,-1.0436985204079199,0.5593478254720777,0.6329160590304455,-1.0577625631799472,0.9336563544737104,0
0.9065688003976022,-0.18269617612742306,-0.24401253156099287,0.3187651508007369,1.1523418019452312,-0.8167005938898124,-2.1252047706990824,-0.8328283660876831,1.3882612937448062,-0.8432808276597056,1
-0.6164128371489378,-0.36174753744847365,-0.6712361563856406,1.5829306604284696,2.0020548570006667,0.3519537063056775,-0.3171633845474829,-0.02311079205462993,-0.5424335257442556,0.1832504493803901,1
0.22989579740680052,-0.005350948394216224,0.6222844075336605,-0.8452955175193909,-0.886426582548801,-1.375698590638309,0.7351716486081017,0.912362467089813,-0.7659562889711049,0.6982349465288987,0
-0.5393799806353826,-0.42059551896400155,-0.6117761075616065,0.02173275282243353,-0.11182128422350518,0.5097508184253648,0.16556779654709128,0.5051437503557406,-0.18525529061773338,0.6220270844106863,0
-0.5247755103513424,-0.3533313385359157,-1.057409071346008,0.6354903044461101,0.3895003691318847,-0.4978143904641422,-0.6072075931219743,0.17343318161379193,-0.3184433821123455,-0.6338035466814939,0
